Date,Index Level,Close,"Cash Distribution (Cents-Per-Unit, AUD)",Volume
14-Sep-2018,209.51,85.05,--,"5,552,777.00"
13-Sep-2018,205.86,84.85,--,"5,552,777.00"
12-Sep-2018,204.17,83.90,--,"5,552,777.00"
11-Sep-2018,205.89,84.25,--,"5,552,777.00"
10-Sep-2018,206.59,83.91,--,"5,552,777.00"
07-Sep-2018,207.64,84.39,--,"5,546,977.00"
06-Sep-2018,206.53,84.23,--,"5,546,977.00"
05-Sep-2018,209.23,85.01,--,"5,546,977.00"
04-Sep-2018,213.91,86.77,--,"5,523,777.00"
03-Sep-2018,211.44,87.13,--,"5,523,777.00"
31-Aug-2018,212.70,86.97,--,"5,506,377.00"
30-Aug-2018,213.27,86.06,--,"5,506,377.00"
29-Aug-2018,213.45,87.86,--,"5,506,377.00"
28-Aug-2018,211.12,86.53,--,"5,488,977.00"
27-Aug-2018,209.72,86.33,--,"5,488,977.00"
24-Aug-2018,206.88,85.50,--,"5,477,377.00"
23-Aug-2018,208.93,84.74,--,"5,477,377.00"
22-Aug-2018,206.70,85.18,--,"5,477,377.00"
21-Aug-2018,204.73,84.49,--,"5,465,777.00"
20-Aug-2018,204.26,83.86,--,"5,465,777.00"
17-Aug-2018,202.79,83.88,--,"5,465,777.00"
16-Aug-2018,201.45,83.01,--,"5,454,177.00"
15-Aug-2018,205.24,82.99,--,"5,442,577.00"
14-Aug-2018,206.73,85.01,--,"5,430,977.00"
13-Aug-2018,206.43,84.49,--,"5,401,977.00"
10-Aug-2018,209.25,85.13,--,"5,390,377.00"
09-Aug-2018,209.98,85.87,--,"5,390,377.00"
08-Aug-2018,208.10,85.41,--,"5,390,377.00"
07-Aug-2018,206.33,85.09,--,"5,378,777.00"
06-Aug-2018,205.12,84.06,--,"5,367,177.00"
03-Aug-2018,203.78,83.96,--,"5,367,177.00"
02-Aug-2018,203.84,83.87,--,"5,361,377.00"
01-Aug-2018,207.66,85.00,--,"5,361,377.00"
31-Jul-2018,207.18,85.53,--,"5,343,977.00"
30-Jul-2018,208.83,85.19,--,"5,343,977.00"
27-Jul-2018,209.59,85.66,--,"5,343,977.00"
26-Jul-2018,209.61,85.71,--,"5,326,577.00"
25-Jul-2018,208.56,86.58,--,"5,326,577.00"
24-Jul-2018,206.52,85.14,--,"5,326,577.00"
23-Jul-2018,206.62,84.39,--,"5,268,577.00"
20-Jul-2018,206.52,85.08,--,"5,268,577.00"
19-Jul-2018,206.21,84.36,--,"11,600.00"
18-Jul-2018,205.48,84.46,--,"11,600.00"
17-Jul-2018,205.20,85.59,--,"11,600.00"
16-Jul-2018,205.85,84.34,--,"16,550,000.00"
13-Jul-2018,206.59,84.64,--,"16,550,000.00"
12-Jul-2018,205.13,84.05,--,"16,550,000.00"
11-Jul-2018,204.79,83.92,--,"16,550,000.00"
10-Jul-2018,205.74,84.29,--,"16,550,000.00"
09-Jul-2018,205.61,84.24,--,"16,550,000.00"
06-Jul-2018,203.31,83.32,--,"16,550,000.00"
05-Jul-2018,204.28,83.72,--,"16,550,000.00"
03-Jul-2018,205.66,84.28,--,"16,550,000.00"
02-Jul-2018,208.31,85.37,--,"16,550,000.00"
29-Jun-2018,208.31,85.37,--,"16,550,000.00"
28-Jun-2018,205.64,84.29,--,"16,550,000.00"
27-Jun-2018,205.64,84.21,--,"16,550,000.00"
26-Jun-2018,207.37,84.91,--,"16,550,000.00"
25-Jun-2018,207.55,84.99,--,"16,550,000.00"
22-Jun-2018,209.79,85.91,--,"16,550,000.00"
21-Jun-2018,210.35,86.13,44.05,"16,550,000.00"
20-Jun-2018,212.52,87.02,--,"16,550,000.00"
19-Jun-2018,211.04,86.41,--,"16,550,000.00"
18-Jun-2018,214.41,88.23,--,"16,550,000.00"
15-Jun-2018,214.59,88.30,--,"16,550,000.00"
14-Jun-2018,213.77,87.97,--,"16,550,000.00"
13-Jun-2018,215.38,88.63,--,"16,550,000.00"
12-Jun-2018,216.08,88.91,--,"15,850,000.00"
11-Jun-2018,216.62,89.13,--,"15,650,000.00"
08-Jun-2018,216.16,88.95,--,"14,900,000.00"
07-Jun-2018,219.17,90.18,--,"14,900,000.00"
06-Jun-2018,216.91,89.26,--,"14,900,000.00"
05-Jun-2018,217.80,89.63,--,"15,000,000.00"
04-Jun-2018,215.80,88.81,--,"15,000,000.00"
01-Jun-2018,214.81,88.42,--,"15,000,000.00"
31-May-2018,213.47,87.87,--,"15,000,000.00"
30-May-2018,211.38,87.02,--,"15,000,000.00"
29-May-2018,216.74,89.22,--,"15,000,000.00"
25-May-2018,217.27,89.44,--,"15,250,000.00"
24-May-2018,216.86,89.28,--,"15,250,000.00"
23-May-2018,216.60,89.18,--,"15,250,000.00"
22-May-2018,216.54,89.16,--,"15,250,000.00"
21-May-2018,217.39,89.51,--,"15,250,000.00"
18-May-2018,217.71,89.65,--,"15,250,000.00"
17-May-2018,216.99,89.41,--,"15,250,000.00"
16-May-2018,217.96,89.81,--,"15,250,000.00"
15-May-2018,218.78,90.16,--,"16,000,000.00"
14-May-2018,220.21,90.74,--,"16,000,000.00"
11-May-2018,219.16,90.31,--,"16,000,000.00"
10-May-2018,218.23,89.93,--,"16,000,000.00"
09-May-2018,216.77,89.33,--,"16,000,000.00"
08-May-2018,217.68,89.70,--,"16,000,000.00"
07-May-2018,213.30,87.90,--,"16,000,000.00"
04-May-2018,213.13,87.84,--,"16,000,000.00"
03-May-2018,215.78,88.70,--,"16,000,000.00"
02-May-2018,218.39,89.88,--,"16,000,000.00"
01-May-2018,218.46,90.63,--,"16,000,000.00"
30-Apr-2018,218.46,90.04,--,"16,000,000.00"
27-Apr-2018,214.77,88.53,--,"16,000,000.00"
26-Apr-2018,212.36,87.62,--,"16,000,000.00"
25-Apr-2018,212.54,87.69,--,"16,000,000.00"
24-Apr-2018,213.72,88.17,--,"16,000,000.00"
23-Apr-2018,213.26,87.99,--,"16,000,000.00"
20-Apr-2018,213.21,87.96,--,"15,850,000.00"
19-Apr-2018,214.14,88.40,--,"15,850,000.00"
18-Apr-2018,210.27,86.80,--,"15,850,000.00"
17-Apr-2018,208.36,86.01,--,"15,850,000.00"
16-Apr-2018,209.45,86.47,--,"15,650,000.00"
13-Apr-2018,211.56,87.34,--,"15,650,000.00"
12-Apr-2018,211.68,87.47,--,"15,650,000.00"
11-Apr-2018,212.35,87.74,--,"15,650,000.00"
10-Apr-2018,211.69,87.47,--,"15,650,000.00"
09-Apr-2018,211.31,87.33,--,"15,050,000.00"
06-Apr-2018,209.49,86.57,--,"14,800,000.00"
05-Apr-2018,208.66,86.23,--,"14,100,000.00"
04-Apr-2018,206.73,85.44,--,"14,100,000.00"
03-Apr-2018,211.54,87.42,--,"14,100,000.00"
02-Apr-2018,211.97,87.60,--,"14,100,000.00"
29-Mar-2018,211.76,87.52,--,"14,100,000.00"
28-Mar-2018,210.98,87.12,--,"14,100,000.00"
27-Mar-2018,215.30,88.90,--,"14,100,000.00"
26-Mar-2018,212.81,87.87,--,"14,100,000.00"
23-Mar-2018,210.89,87.09,--,"14,100,000.00"
22-Mar-2018,218.46,90.20,--,"14,050,000.00"
21-Mar-2018,220.34,90.98,--,"13,900,000.00"
20-Mar-2018,221.83,91.59,--,"13,900,000.00"
19-Mar-2018,220.76,91.15,--,"13,900,000.00"
16-Mar-2018,220.66,91.11,--,"13,900,000.00"
15-Mar-2018,218.98,90.41,--,"13,900,000.00"
14-Mar-2018,216.96,89.58,--,"13,900,000.00"
13-Mar-2018,217.56,89.82,--,"13,900,000.00"
12-Mar-2018,216.19,89.26,--,"13,900,000.00"
09-Mar-2018,212.85,87.89,--,"13,900,000.00"
08-Mar-2018,212.90,87.92,--,"13,900,000.00"
07-Mar-2018,209.12,86.36,--,"13,900,000.00"
06-Mar-2018,210.10,86.77,--,"13,900,000.00"
05-Mar-2018,206.52,85.30,--,"13,900,000.00"
02-Mar-2018,210.23,86.82,--,"13,900,000.00"
01-Mar-2018,213.14,88.02,--,"13,900,000.00"
28-Feb-2018,210.79,87.06,--,"13,900,000.00"
27-Feb-2018,213.70,88.26,--,"13,900,000.00"
26-Feb-2018,213.60,88.22,--,"13,900,000.00"
23-Feb-2018,212.82,87.90,--,"13,900,000.00"
22-Feb-2018,209.07,86.35,--,"13,700,000.00"
21-Feb-2018,212.56,87.79,--,"13,700,000.00"
20-Feb-2018,207.45,85.69,--,"13,700,000.00"
16-Feb-2018,208.83,85.99,--,"13,100,000.00"
15-Feb-2018,208.83,86.27,--,"13,000,000.00"
14-Feb-2018,206.42,85.28,--,"13,000,000.00"
13-Feb-2018,203.01,83.87,--,"13,000,000.00"
12-Feb-2018,200.95,83.03,--,"13,000,000.00"
09-Feb-2018,199.84,82.57,--,"13,000,000.00"
08-Feb-2018,205.77,85.01,--,"12,800,000.00"
07-Feb-2018,203.58,84.10,--,"12,800,000.00"
06-Feb-2018,204.07,84.31,--,"12,800,000.00"
05-Feb-2018,212.09,87.59,--,"12,000,000.00"
02-Feb-2018,215.31,88.92,--,"12,000,000.00"
01-Feb-2018,215.53,89.01,--,"12,000,000.00"
31-Jan-2018,214.48,88.58,--,"12,000,000.00"
30-Jan-2018,213.25,88.05,--,"12,000,000.00"
29-Jan-2018,216.88,89.55,--,"12,000,000.00"
26-Jan-2018,216.44,89.37,--,"12,000,000.00"
25-Jan-2018,214.36,88.52,--,"11,700,000.00"
24-Jan-2018,215.22,88.86,--,"11,700,000.00"
23-Jan-2018,217.95,89.99,--,"11,700,000.00"
22-Jan-2018,213.63,88.21,--,"11,700,000.00"
19-Jan-2018,213.73,88.25,--,"11,700,000.00"
18-Jan-2018,212.89,87.90,--,"11,700,000.00"
17-Jan-2018,212.00,87.54,--,"11,700,000.00"
16-Jan-2018,212.80,87.87,--,"11,700,000.00"
12-Jan-2018,210.92,87.10,--,"11,700,000.00"
11-Jan-2018,208.19,85.99,--,"11,600,000.00"
10-Jan-2018,209.98,86.72,--,"11,600,000.00"
09-Jan-2018,212.68,87.84,--,"11,400,000.00"
08-Jan-2018,212.29,87.68,--,"11,300,000.00"
05-Jan-2018,210.72,87.03,--,"11,300,000.00"
04-Jan-2018,209.50,86.53,--,"11,300,000.00"
03-Jan-2018,208.72,86.21,--,"11,300,000.00"
02-Jan-2018,207.43,85.67,--,"11,300,000.00"
29-Dec-2017,204.20,84.35,--,"11,300,000.00"
28-Dec-2017,204.40,84.43,--,"11,300,000.00"
27-Dec-2017,202.56,83.68,--,"11,000,000.00"
26-Dec-2017,202.80,83.61,--,"11,000,000.00"
22-Dec-2017,203.82,84.03,95.94,"10,800,000.00"
21-Dec-2017,202.61,83.54,--,"10,800,000.00"
20-Dec-2017,204.25,85.22,--,"10,800,000.00"
19-Dec-2017,205.15,85.60,--,"10,800,000.00"
18-Dec-2017,203.32,84.83,--,"10,800,000.00"
15-Dec-2017,202.56,84.53,--,"10,800,000.00"
14-Dec-2017,203.82,85.05,--,"10,800,000.00"
13-Dec-2017,205.21,85.63,--,"10,800,000.00"
12-Dec-2017,205.48,85.74,--,"10,800,000.00"
11-Dec-2017,206.90,86.34,--,"10,800,000.00"
08-Dec-2017,206.07,86.00,--,"10,800,000.00"
07-Dec-2017,202.91,84.69,--,"10,100,000.00"
06-Dec-2017,200.50,83.68,--,"10,100,000.00"
05-Dec-2017,203.94,85.11,--,"9,900,000.00"
04-Dec-2017,206.21,86.06,--,"9,700,000.00"
01-Dec-2017,205.28,85.68,--,"9,700,000.00"
30-Nov-2017,205.94,85.94,--,"9,100,000.00"
29-Nov-2017,211.28,88.17,--,"8,900,000.00"
28-Nov-2017,211.21,88.14,--,"8,900,000.00"
27-Nov-2017,210.09,87.67,--,"8,900,000.00"
24-Nov-2017,213.18,88.96,--,"8,800,000.00"
22-Nov-2017,214.64,89.60,--,"8,700,000.00"
21-Nov-2017,213.42,89.09,--,"8,700,000.00"
20-Nov-2017,210.37,87.82,--,"8,700,000.00"
17-Nov-2017,210.36,87.82,--,"8,500,000.00"
16-Nov-2017,207.02,86.43,--,"8,500,000.00"
15-Nov-2017,205.55,85.82,--,"8,500,000.00"
14-Nov-2017,206.40,86.17,--,"8,400,000.00"
13-Nov-2017,206.21,86.09,--,"8,400,000.00"
10-Nov-2017,205.14,85.65,--,"8,300,000.00"
09-Nov-2017,206.13,86.06,--,"8,300,000.00"
08-Nov-2017,205.42,85.77,--,"8,300,000.00"
07-Nov-2017,206.78,86.33,--,"8,200,000.00"
06-Nov-2017,203.82,85.11,--,"8,200,000.00"
03-Nov-2017,204.37,85.33,--,"8,100,000.00"
02-Nov-2017,201.98,84.34,--,"8,100,000.00"
01-Nov-2017,203.63,85.03,--,"8,100,000.00"
31-Oct-2017,200.65,83.79,--,"8,100,000.00"
30-Oct-2017,199.64,83.37,--,"8,100,000.00"
27-Oct-2017,199.27,83.22,--,"8,100,000.00"
26-Oct-2017,197.15,82.34,--,"8,100,000.00"
25-Oct-2017,197.61,82.53,--,"8,100,000.00"
24-Oct-2017,194.85,81.38,--,"8,100,000.00"
23-Oct-2017,194.84,81.38,--,"8,100,000.00"
20-Oct-2017,194.96,81.43,--,"8,100,000.00"
19-Oct-2017,192.00,80.19,--,"8,100,000.00"
18-Oct-2017,195.66,81.72,--,"8,100,000.00"
17-Oct-2017,195.43,81.63,--,"8,000,000.00"
16-Oct-2017,194.80,81.37,--,"8,000,000.00"
13-Oct-2017,192.99,80.62,--,"8,000,000.00"
12-Oct-2017,194.62,81.30,--,"8,000,000.00"
11-Oct-2017,194.77,81.37,--,"7,800,000.00"
10-Oct-2017,192.86,80.57,--,"7,800,000.00"
09-Oct-2017,191.49,80.01,--,"7,700,000.00"
06-Oct-2017,192.17,80.29,--,"7,700,000.00"
05-Oct-2017,190.56,79.62,--,"7,700,000.00"
04-Oct-2017,189.04,78.99,--,"7,700,000.00"
03-Oct-2017,188.98,78.96,--,"7,700,000.00"
02-Oct-2017,186.61,77.98,--,"7,700,000.00"
29-Sep-2017,185.63,77.57,--,"7,700,000.00"
28-Sep-2017,184.83,77.24,--,"7,700,000.00"
27-Sep-2017,185.86,77.64,--,"7,700,000.00"
26-Sep-2017,185.08,77.32,--,"7,700,000.00"
25-Sep-2017,185.16,77.35,--,"7,700,000.00"
22-Sep-2017,185.57,77.52,--,"7,700,000.00"
21-Sep-2017,187.79,78.45,--,"7,700,000.00"
20-Sep-2017,184.54,77.10,--,"7,700,000.00"
19-Sep-2017,185.74,77.60,--,"7,700,000.00"
18-Sep-2017,187.35,78.27,--,"7,700,000.00"
15-Sep-2017,183.66,76.74,--,"7,700,000.00"
14-Sep-2017,183.85,76.82,--,"7,700,000.00"
13-Sep-2017,183.53,76.69,--,"7,700,000.00"
12-Sep-2017,183.27,76.58,--,"7,700,000.00"
11-Sep-2017,182.92,76.44,--,"7,700,000.00"
08-Sep-2017,180.94,75.61,--,"7,700,000.00"
07-Sep-2017,180.24,75.32,--,"7,700,000.00"
06-Sep-2017,180.59,75.47,--,"7,700,000.00"
05-Sep-2017,180.50,75.43,--,"7,700,000.00"
01-Sep-2017,182.68,76.35,--,"7,700,000.00"
31-Aug-2017,183.56,76.72,--,"7,700,000.00"
30-Aug-2017,184.63,77.18,--,"7,700,000.00"
29-Aug-2017,181.20,75.75,--,"7,700,000.00"
28-Aug-2017,182.81,76.43,--,"7,700,000.00"
25-Aug-2017,183.60,76.76,--,"7,700,000.00"
24-Aug-2017,183.23,76.61,--,"7,700,000.00"
23-Aug-2017,182.25,76.20,--,"7,700,000.00"
22-Aug-2017,181.24,75.79,--,"7,700,000.00"
21-Aug-2017,179.58,75.09,--,"7,700,000.00"
18-Aug-2017,179.84,75.20,--,"7,700,000.00"
17-Aug-2017,181.05,75.73,--,"7,700,000.00"
16-Aug-2017,180.82,75.64,--,"7,700,000.00"
15-Aug-2017,181.11,75.76,--,"7,700,000.00"
14-Aug-2017,180.20,75.38,--,"7,700,000.00"
11-Aug-2017,177.89,74.43,--,"7,700,000.00"
10-Aug-2017,181.06,75.74,--,"7,500,000.00"
09-Aug-2017,183.28,76.67,--,"7,500,000.00"
08-Aug-2017,184.68,77.25,--,"7,500,000.00"
07-Aug-2017,183.27,76.66,--,"7,500,000.00"
04-Aug-2017,182.13,76.19,--,"7,500,000.00"
03-Aug-2017,180.96,75.71,--,"7,400,000.00"
02-Aug-2017,181.93,76.11,--,"7,400,000.00"
01-Aug-2017,181.06,75.75,--,"7,400,000.00"
31-Jul-2017,180.26,75.42,--,"7,400,000.00"
28-Jul-2017,178.05,74.50,--,"7,400,000.00"
27-Jul-2017,181.45,75.92,--,"7,300,000.00"
26-Jul-2017,180.40,75.49,--,"7,300,000.00"
25-Jul-2017,180.27,75.44,--,"7,300,000.00"
24-Jul-2017,181.15,75.80,--,"7,300,000.00"
21-Jul-2017,180.52,75.55,--,"7,300,000.00"
20-Jul-2017,179.23,75.01,--,"7,300,000.00"
19-Jul-2017,179.63,75.18,--,"7,300,000.00"
18-Jul-2017,178.81,74.84,--,"7,300,000.00"
17-Jul-2017,180.49,75.55,--,"7,300,000.00"
14-Jul-2017,180.06,75.38,--,"7,300,000.00"
13-Jul-2017,181.79,76.10,--,"7,300,000.00"
12-Jul-2017,180.31,75.49,--,"7,100,000.00"
11-Jul-2017,180.19,75.45,--,"7,000,000.00"
10-Jul-2017,177.96,74.53,--,"7,000,000.00"
07-Jul-2017,176.55,73.95,--,"7,000,000.00"
06-Jul-2017,177.96,74.54,--,"7,000,000.00"
05-Jul-2017,178.38,74.72,--,"7,000,000.00"
03-Jul-2017,178.11,74.60,--,"7,000,000.00"
30-Jun-2017,177.67,74.42,--,"7,000,000.00"
29-Jun-2017,179.08,75.01,--,"7,000,000.00"
28-Jun-2017,179.34,75.09,--,"7,000,000.00"
27-Jun-2017,181.75,76.09,--,"7,000,000.00"
26-Jun-2017,182.01,76.20,--,"7,000,000.00"
23-Jun-2017,180.18,75.44,--,"7,000,000.00"
22-Jun-2017,181.07,75.81,--,"7,000,000.00"
21-Jun-2017,179.48,75.15,24.88,"6,900,000.00"
20-Jun-2017,180.31,75.50,--,"6,900,000.00"
19-Jun-2017,179.10,75.24,--,"6,800,000.00"
16-Jun-2017,176.28,74.07,--,"6,800,000.00"
15-Jun-2017,177.08,74.41,--,"6,800,000.00"
14-Jun-2017,177.52,74.59,--,"6,800,000.00"
13-Jun-2017,178.83,75.14,--,"6,800,000.00"
12-Jun-2017,178.04,74.81,--,"6,800,000.00"
09-Jun-2017,180.92,76.03,--,"6,700,000.00"
08-Jun-2017,179.92,75.61,--,"6,700,000.00"
07-Jun-2017,178.98,75.22,--,"6,600,000.00"
06-Jun-2017,180.73,75.95,--,"6,600,000.00"
05-Jun-2017,181.26,76.18,--,"6,600,000.00"
02-Jun-2017,182.16,76.57,--,"6,600,000.00"
01-Jun-2017,181.97,76.49,--,"6,600,000.00"
31-May-2017,179.58,75.49,--,"6,600,000.00"
30-May-2017,179.89,75.62,--,"6,600,000.00"
26-May-2017,181.28,76.21,--,"6,600,000.00"
25-May-2017,180.69,75.96,--,"6,600,000.00"
24-May-2017,178.59,75.09,--,"6,600,000.00"
23-May-2017,177.96,74.82,--,"6,600,000.00"
22-May-2017,178.44,75.02,--,"6,600,000.00"
19-May-2017,177.15,74.49,--,"6,600,000.00"
18-May-2017,177.76,74.77,--,"6,600,000.00"
17-May-2017,178.47,75.07,--,"6,600,000.00"
16-May-2017,178.73,75.18,--,"6,600,000.00"
15-May-2017,178.79,75.20,--,"6,600,000.00"
12-May-2017,177.99,74.86,--,"6,600,000.00"
11-May-2017,178.71,75.17,--,"6,600,000.00"
10-May-2017,176.52,74.24,--,"8,100,000.00"
09-May-2017,177.88,74.82,--,"8,100,000.00"
08-May-2017,175.97,74.02,--,"8,100,000.00"
05-May-2017,173.38,72.93,--,"8,100,000.00"
04-May-2017,174.54,73.42,--,"8,100,000.00"
03-May-2017,173.41,72.94,--,"8,100,000.00"
02-May-2017,171.65,72.21,--,"8,100,000.00"
01-May-2017,170.63,71.26,--,"8,100,000.00"
28-Apr-2017,170.63,71.78,--,"8,100,000.00"
27-Apr-2017,171.49,72.15,--,"8,100,000.00"
26-Apr-2017,170.26,71.63,--,"8,100,000.00"
25-Apr-2017,168.16,70.75,--,"8,100,000.00"
24-Apr-2017,164.78,69.33,--,"8,100,000.00"
21-Apr-2017,164.70,69.30,--,"8,100,000.00"
20-Apr-2017,163.48,68.79,--,"8,100,000.00"
19-Apr-2017,162.89,68.55,--,"8,100,000.00"
18-Apr-2017,163.25,68.70,--,"8,100,000.00"
17-Apr-2017,163.22,68.69,--,"8,100,000.00"
13-Apr-2017,164.79,69.36,--,"8,100,000.00"
12-Apr-2017,165.84,69.80,--,"7,900,000.00"
11-Apr-2017,164.77,69.35,--,"7,900,000.00"
10-Apr-2017,165.68,69.73,--,"7,600,000.00"
07-Apr-2017,165.80,69.78,--,"7,400,000.00"
06-Apr-2017,165.42,69.63,--,"6,600,000.00"
05-Apr-2017,166.38,70.03,--,"6,600,000.00"
04-Apr-2017,165.66,69.73,--,"6,600,000.00"
03-Apr-2017,165.07,69.48,--,"6,600,000.00"
31-Mar-2017,163.61,68.87,--,"6,600,000.00"
30-Mar-2017,163.73,69.06,--,"6,600,000.00"
29-Mar-2017,164.68,69.44,--,"6,600,000.00"
28-Mar-2017,165.05,69.59,--,"6,600,000.00"
27-Mar-2017,164.68,69.44,--,"6,600,000.00"
24-Mar-2017,164.78,69.48,--,"6,600,000.00"
23-Mar-2017,164.27,69.33,--,"6,600,000.00"
22-Mar-2017,163.98,69.20,--,"6,600,000.00"
21-Mar-2017,164.79,69.54,--,"6,600,000.00"
20-Mar-2017,163.06,68.81,--,"6,600,000.00"
17-Mar-2017,162.69,68.67,--,"6,600,000.00"
16-Mar-2017,162.17,68.46,--,"6,600,000.00"
15-Mar-2017,160.50,67.76,--,"6,600,000.00"
14-Mar-2017,160.76,67.87,--,"6,600,000.00"
13-Mar-2017,160.23,67.65,--,"6,600,000.00"
10-Mar-2017,158.90,67.09,--,"6,600,000.00"
09-Mar-2017,159.40,67.30,--,"6,600,000.00"
08-Mar-2017,160.46,67.75,--,"6,600,000.00"
07-Mar-2017,158.87,67.08,--,"6,600,000.00"
06-Mar-2017,157.86,66.65,--,"6,600,000.00"
03-Mar-2017,157.76,66.62,--,"6,600,000.00"
02-Mar-2017,159.37,67.30,--,"6,600,000.00"
01-Mar-2017,157.73,66.61,--,"6,800,000.00"
28-Feb-2017,157.25,66.40,--,"6,800,000.00"
27-Feb-2017,157.61,66.55,--,"6,800,000.00"
24-Feb-2017,158.22,66.82,--,"6,800,000.00"
23-Feb-2017,158.39,66.88,--,"6,800,000.00"
22-Feb-2017,159.13,67.20,--,"6,800,000.00"
21-Feb-2017,158.21,66.81,--,"6,800,000.00"
17-Feb-2017,157.58,66.56,--,"6,800,000.00"
16-Feb-2017,157.31,66.44,--,"6,800,000.00"
15-Feb-2017,156.62,66.15,--,"6,800,000.00"
14-Feb-2017,156.42,66.07,--,"6,800,000.00"
13-Feb-2017,155.93,65.86,--,"6,800,000.00"
10-Feb-2017,154.64,65.32,--,"6,800,000.00"
09-Feb-2017,155.34,65.61,--,"6,800,000.00"
08-Feb-2017,154.59,65.30,--,"6,800,000.00"
07-Feb-2017,154.97,65.46,--,"6,800,000.00"
06-Feb-2017,155.54,65.70,--,"6,800,000.00"
03-Feb-2017,153.01,64.64,--,"6,800,000.00"
02-Feb-2017,153.23,64.74,--,"6,800,000.00"
01-Feb-2017,155.86,65.85,--,"6,800,000.00"
31-Jan-2017,155.10,65.53,--,"6,800,000.00"
30-Jan-2017,156.46,66.08,--,"6,800,000.00"
27-Jan-2017,156.46,66.10,--,"6,800,000.00"
26-Jan-2017,156.93,66.30,--,"6,800,000.00"
25-Jan-2017,154.78,65.39,--,"6,800,000.00"
24-Jan-2017,153.25,64.75,--,"6,800,000.00"
23-Jan-2017,153.05,64.66,--,"6,800,000.00"
20-Jan-2017,152.60,64.48,--,"6,800,000.00"
19-Jan-2017,153.09,64.68,--,"6,800,000.00"
18-Jan-2017,152.99,64.64,--,"6,800,000.00"
17-Jan-2017,152.68,64.51,--,"6,800,000.00"
13-Jan-2017,154.29,65.19,--,"6,800,000.00"
12-Jan-2017,154.14,65.13,--,"7,000,000.00"
11-Jan-2017,156.09,65.95,--,"7,000,000.00"
10-Jan-2017,154.58,65.32,--,"7,000,000.00"
09-Jan-2017,153.76,64.97,--,"7,000,000.00"
06-Jan-2017,154.27,65.19,--,"7,200,000.00"
05-Jan-2017,153.50,64.87,--,"7,200,000.00"
04-Jan-2017,152.76,64.56,--,"7,200,000.00"
03-Jan-2017,154.20,65.17,--,"7,200,000.00"
30-Dec-2016,152.51,64.46,--,"7,200,000.00"
29-Dec-2016,152.10,64.29,--,"7,200,000.00"
28-Dec-2016,152.60,64.50,--,"7,200,000.00"
27-Dec-2016,151.70,63.89,--,"7,200,000.00"
23-Dec-2016,151.88,63.97,109.51,"7,200,000.00"
22-Dec-2016,151.56,63.84,--,"7,200,000.00"
21-Dec-2016,152.17,65.24,--,"7,200,000.00"
20-Dec-2016,152.32,65.31,--,"7,200,000.00"
19-Dec-2016,152.30,65.30,--,"7,200,000.00"
16-Dec-2016,153.04,65.62,--,"7,200,000.00"
15-Dec-2016,151.64,65.02,--,"7,200,000.00"
14-Dec-2016,150.54,64.55,--,"7,200,000.00"
13-Dec-2016,150.88,64.70,--,"7,200,000.00"
12-Dec-2016,150.22,64.42,--,"7,200,000.00"
09-Dec-2016,152.67,65.47,--,"7,200,000.00"
08-Dec-2016,154.04,66.05,--,"7,200,000.00"
07-Dec-2016,151.32,64.89,--,"7,200,000.00"
06-Dec-2016,151.18,64.83,--,"7,200,000.00"
05-Dec-2016,149.55,64.13,--,"7,200,000.00"
02-Dec-2016,150.44,64.51,--,"7,200,000.00"
01-Dec-2016,153.43,65.80,--,"7,200,000.00"
30-Nov-2016,153.08,65.64,--,"7,200,000.00"
29-Nov-2016,150.55,64.56,--,"7,200,000.00"
28-Nov-2016,150.64,64.60,--,"7,200,000.00"
25-Nov-2016,150.36,64.48,--,"7,200,000.00"
23-Nov-2016,151.32,64.90,--,"7,200,000.00"
22-Nov-2016,150.97,64.75,--,"7,200,000.00"
21-Nov-2016,148.84,63.84,--,"7,200,000.00"
18-Nov-2016,149.28,64.03,--,"7,200,000.00"
17-Nov-2016,146.77,62.96,--,"7,200,000.00"
16-Nov-2016,146.71,62.93,--,"7,200,000.00"
15-Nov-2016,144.82,62.13,--,"7,200,000.00"
14-Nov-2016,144.96,62.19,--,"7,200,000.00"
11-Nov-2016,146.88,63.01,--,"7,200,000.00"
10-Nov-2016,149.37,64.09,--,"7,200,000.00"
09-Nov-2016,145.21,62.30,--,"7,200,000.00"
08-Nov-2016,148.09,63.54,--,"7,200,000.00"
07-Nov-2016,147.66,63.36,--,"7,200,000.00"
04-Nov-2016,147.10,63.12,--,"7,200,000.00"
03-Nov-2016,147.20,63.17,--,"7,200,000.00"
02-Nov-2016,148.06,63.54,--,"7,200,000.00"
01-Nov-2016,150.43,64.56,--,"7,200,000.00"
31-Oct-2016,150.37,64.53,--,"7,200,000.00"
28-Oct-2016,150.88,64.75,--,"7,200,000.00"
27-Oct-2016,150.92,64.77,--,"7,200,000.00"
26-Oct-2016,150.70,64.68,--,"7,200,000.00"
25-Oct-2016,152.71,65.54,--,"7,200,000.00"
24-Oct-2016,153.14,65.73,--,"7,200,000.00"
21-Oct-2016,151.89,65.19,--,"7,200,000.00"
20-Oct-2016,151.96,65.22,--,"7,200,000.00"
19-Oct-2016,150.54,64.62,--,"7,200,000.00"
18-Oct-2016,150.57,64.63,--,"7,200,000.00"
17-Oct-2016,149.58,64.21,--,"7,200,000.00"
14-Oct-2016,150.04,64.41,--,"7,200,000.00"
