time,Core_MSCI_World_ex_Australia_ESG_Leaders_Volume,Edge_MSCI_World_Multifactor_Volume,Global_100_Volume,Global_Healthcare_Volume,SP_500_Volume,volume,Core_MSCI_World_ex_Australia_ESG_Leaders_Costs,Edge_MSCI_World_Multifactor_Costs,Global_100_Costs,Global_Healthcare_Costs,SP_500_Costs,close
14-Sep-17,"480,380.00","521,264.00","38,800,000.00","28,700,000.00","503,200,000.00","114,340,328.80",28.88,27.63,54.85,70.93,315.54,99.566
15-Sep-17,"480,380.00","601,264.00","38,800,000.00","28,700,000.00","503,200,000.00","114,356,328.80",28.82,27.69,54.78,70.59,315.18,99.412
18-Sep-17,"480,380.00","601,264.00","38,800,000.00","28,700,000.00","503,850,000.00","114,486,328.80",29.01,27.92,55.1,70.81,316.87,99.942
19-Sep-17,"480,380.00","601,264.00","38,800,000.00","28,700,000.00","503,850,000.00","114,486,328.80",28.96,27.9,55.12,70.27,316.1,99.67
20-Sep-17,"480,380.00","601,264.00","38,800,000.00","28,700,000.00","503,850,000.00","114,486,328.80",28.73,27.69,54.65,69.8,313.65,98.904
21-Sep-17,"480,380.00","601,264.00","38,800,000.00","28,700,000.00","496,850,000.00","113,086,328.80",29.14,28.04,55.32,70.59,317.91,100.2
22-Sep-17,"480,380.00","601,264.00","38,800,000.00","28,700,000.00","498,650,000.00","113,446,328.80",29.03,27.99,55.07,70.37,316.44,99.78
25-Sep-17,"480,380.00","601,264.00","38,800,000.00","28,700,000.00","498,450,000.00","113,406,328.80",29.09,28.04,55.13,70.6,317.11,99.994
26-Sep-17,"480,380.00","601,264.00","38,800,000.00","28,700,000.00","498,000,000.00","113,316,328.80",29.33,28.23,55.47,70.86,318.33,100.444
27-Sep-17,"480,380.00","601,264.00","38,900,000.00","28,700,000.00","498,200,000.00","113,376,328.80",29.52,28.38,55.66,70.82,320.11,100.898
28-Sep-17,"480,380.00","601,264.00","39,100,000.00","28,500,000.00","500,000,000.00","113,736,328.80",29.66,28.56,56.01,71.27,321.69,101.438
29-Sep-17,"480,380.00","601,264.00","39,100,000.00","28,500,000.00","500,000,000.00","113,736,328.80",29.73,28.63,56.19,71.59,322.42,101.712
2-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","501,750,000.00","114,126,328.80",29.9,28.83,56.44,72.4,324.53,102.42
3-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","501,750,000.00","114,126,328.80",29.98,28.91,56.61,72.43,325.25,102.636
4-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","502,200,000.00","114,216,328.80",29.86,28.86,56.38,72.47,324.43,102.4
5-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","502,400,000.00","114,256,328.80",30.14,29.07,57.03,72.81,328.47,103.504
6-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","503,650,000.00","114,506,328.80",30.27,29.23,57.37,73.2,330.02,104.018
9-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","506,000,000.00","114,976,328.80",30.22,29.23,57.38,72.85,329.36,103.808
10-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","506,600,000.00","115,096,328.80",30.27,29.26,57.41,72.72,328.89,103.71
11-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","506,650,000.00","115,106,328.80",30.37,29.35,57.7,73.04,330.16,104.124
12-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","507,300,000.00","115,236,328.80",30.16,29.22,57.34,72.51,327.61,103.368
13-Oct-17,"480,380.00","601,264.00","39,300,000.00","28,500,000.00","508,000,000.00","115,376,328.80",29.99,29.07,56.99,71.78,325.25,102.616
16-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","508,000,000.00","115,404,328.80",30.09,29.17,57.31,71.95,326.88,103.08
17-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","508,450,000.00","115,494,328.80",30.18,29.21,57.5,72.72,328.43,103.608
18-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","508,500,000.00","115,504,328.80",30.23,29.23,57.57,72.84,328.48,103.67
19-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","508,600,000.00","115,524,328.80",30.03,29.12,57.13,72.78,326.68,103.148
20-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","509,400,000.00","115,684,328.80",30.34,29.43,57.66,73.22,331.08,104.346
23-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","508,500,000.00","115,504,328.80",30.29,29.48,57.55,73.18,330.3,104.16
24-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","508,700,000.00","115,544,328.80",30.47,29.67,57.82,72.9,332.18,104.608
25-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","508,900,000.00","115,584,328.80",30.62,29.88,58.16,73.24,333.77,105.134
26-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","514,350,000.00","116,674,328.80",30.75,30.07,58.43,72.8,335.3,105.47
27-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","514,350,000.00","116,674,328.80",31,30.26,59.2,72.95,339,106.482
30-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","514,250,000.00","116,654,328.80",30.84,30.14,59.1,72.28,336.87,105.846
31-Oct-17,"520,380.00","601,264.00","39,400,000.00","28,500,000.00","515,350,000.00","116,874,328.80",30.97,30.2,59.34,72.33,337.63,106.094
1-Nov-17,"520,380.00","601,264.00","39,400,000.00","28,400,000.00","515,350,000.00","116,854,328.80",30.96,30.26,59.48,72.42,337.86,106.196
2-Nov-17,"520,380.00","601,264.00","39,400,000.00","28,400,000.00","515,300,000.00","116,844,328.80",30.81,30.13,59.26,71.71,335.86,105.554
3-Nov-17,"520,380.00","601,264.00","39,400,000.00","28,400,000.00","516,050,000.00","116,994,328.80",31.13,30.45,59.89,72.81,340.17,106.89
6-Nov-17,"520,380.00","601,264.00","39,400,000.00","28,400,000.00","515,650,000.00","116,914,328.80",31.14,30.46,59.85,72.58,340.08,106.822
7-Nov-17,"520,380.00","601,264.00","39,400,000.00","28,400,000.00","515,650,000.00","116,914,328.80",31.15,30.61,59.98,72.78,341.06,107.116
8-Nov-17,"520,380.00","681,264.00","39,400,000.00","28,400,000.00","517,350,000.00","117,270,328.80",31.1,30.52,59.92,72.58,340.11,106.846
9-Nov-17,"520,380.00","681,264.00","39,400,000.00","28,400,000.00","518,850,000.00","117,570,328.80",31.01,30.37,59.72,72.51,339.45,106.612
10-Nov-17,"520,380.00","681,264.00","39,400,000.00","28,400,000.00","519,000,000.00","117,600,328.80",30.91,30.37,59.48,71.99,338.56,106.262
13-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,400,000.00","518,850,000.00","117,578,328.80",31.03,30.41,59.62,72.29,340.56,106.782
14-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,400,000.00","519,150,000.00","117,638,328.80",31.05,30.5,59.64,72.3,340.61,106.82
15-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,400,000.00","519,550,000.00","117,718,328.80",31.03,30.42,59.66,72.47,340.46,106.808
16-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,300,000.00","520,600,000.00","117,908,328.80",31.28,30.64,59.92,73.07,342.81,107.544
17-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,300,000.00","520,800,000.00","117,948,328.80",31.38,30.84,60.06,73.32,343.92,107.904
20-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,100,000.00","521,400,000.00","118,028,328.80",31.45,30.94,60.06,73.22,344.16,107.966
21-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,100,000.00","522,900,000.00","118,328,328.80",31.58,30.98,60.24,73.48,345.28,108.312
22-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,100,000.00","524,150,000.00","118,578,328.80",31.58,30.92,60.31,73.57,344.8,108.236
24-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,100,000.00","524,050,000.00","118,558,328.80",31.55,30.92,60.39,73.44,343.84,108.028
27-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,100,000.00","524,350,000.00","118,618,328.80",31.47,30.86,60.29,73.45,343.89,107.992
28-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,100,000.00","524,350,000.00","118,618,328.80",31.82,31.09,60.79,74.04,348.24,109.196
29-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,100,000.00","524,350,000.00","118,618,328.80",31.87,31.17,60.79,74.43,349.22,109.496
30-Nov-17,"560,380.00","681,264.00","39,400,000.00","28,100,000.00","525,750,000.00","118,898,328.80",31.98,31.3,60.91,74.73,351.45,110.074
1-Dec-17,"560,380.00","681,264.00","39,500,000.00","28,100,000.00","525,750,000.00","118,918,328.80",31.88,31.09,60.61,74.47,350.65,109.74
4-Dec-17,"560,380.00","681,264.00","39,500,000.00","28,100,000.00","526,250,000.00","119,018,328.80",31.8,30.98,60.59,73.85,350.22,109.488
5-Dec-17,"560,380.00","681,264.00","39,500,000.00","28,100,000.00","528,300,000.00","119,428,328.80",31.63,30.88,60.32,73.38,348.19,108.88
6-Dec-17,"560,380.00","681,264.00","39,500,000.00","28,100,000.00","528,650,000.00","119,498,328.80",31.73,30.92,60.48,73.55,349.86,109.308
7-Dec-17,"560,380.00","681,264.00","39,500,000.00","28,100,000.00","529,000,000.00","119,568,328.80",32.03,31.28,60.92,73.95,353.28,110.292
8-Dec-17,"560,380.00","761,264.00","39,500,000.00","28,100,000.00","529,000,000.00","119,584,328.80",32.25,31.52,61.3,74.78,355.92,111.154
11-Dec-17,"560,380.00","761,264.00","39,500,000.00","28,100,000.00","531,450,000.00","120,074,328.80",32.18,31.43,61.41,74.82,355.55,111.078
12-Dec-17,"560,380.00","761,264.00","39,500,000.00","28,100,000.00","532,150,000.00","120,214,328.80",32.18,31.34,61.46,75.03,355.68,111.138
13-Dec-17,"560,380.00","761,264.00","39,500,000.00","28,100,000.00","532,150,000.00","120,214,328.80",31.98,31.08,61.04,74.67,352.68,110.29
14-Dec-17,"600,380.00","761,264.00","39,500,000.00","28,100,000.00","532,200,000.00","120,232,328.80",31.59,30.78,60.45,73.56,348.83,109.042
15-Dec-17,"600,380.00","761,264.00","39,500,000.00","28,100,000.00","536,200,000.00","121,032,328.80",31.85,30.94,60.85,74.27,352.74,110.13
18-Dec-17,"600,380.00","761,264.00","39,600,000.00","28,100,000.00","533,200,000.00","120,452,328.80",32.02,31.18,61.22,74.37,353.49,110.456
19-Dec-17,"600,380.00","761,264.00","39,600,000.00","28,200,000.00","526,550,000.00","119,142,328.80",32,31.2,61.18,74.45,351.88,110.142
20-Dec-17,"600,380.00","761,264.00","39,600,000.00","28,200,000.00","527,000,000.00","119,232,328.80",31.91,31.22,60.92,74.05,350.88,109.796
21-Dec-17,"600,380.00","761,264.00","39,600,000.00","28,300,000.00","525,550,000.00","118,962,328.80",31.9,31.06,60.36,73.29,350.23,109.368
22-Dec-17,"600,380.00","761,264.00","39,600,000.00","28,500,000.00","525,850,000.00","119,062,328.80",31.81,30.99,60.07,72.8,349.03,108.94
26-Dec-17,0,0,"39,600,000.00","28,500,000.00","527,300,000.00","119,080,000.00",0,0,59.96,72.85,348.63,96.288
27-Dec-17,"600,380.00","761,264.00","39,600,000.00","28,500,000.00","526,900,000.00","119,272,328.80",31.62,30.89,59.71,72.6,346.87,108.338
28-Dec-17,"600,380.00","761,264.00","39,600,000.00","28,500,000.00","526,900,000.00","119,272,328.80",31.57,30.87,59.58,72.49,346.38,108.178
29-Dec-17,"600,380.00","761,264.00","39,600,000.00","28,500,000.00","526,950,000.00","119,282,328.80",31.4,30.66,59.32,71.97,343.29,107.328
2-Jan-18,"640,380.00","761,264.00","39,600,000.00","28,800,000.00","526,800,000.00","119,320,328.80",31.59,30.8,59.55,72.49,345.71,108.028
3-Jan-18,"640,380.00","761,264.00","39,600,000.00","28,800,000.00","529,400,000.00","119,840,328.80",31.74,30.94,59.78,73.07,347.83,108.672
4-Jan-18,"640,779.00","761,567.00","39,600,000.00","28,800,000.00","530,850,000.00","120,130,469.20",31.63,30.9,60.09,73.06,348.06,108.748
5-Jan-18,"640,779.00","761,567.00","39,600,000.00","28,900,000.00","530,600,000.00","120,100,469.20",31.82,31.1,60.51,73.8,350.67,109.58
