Date,Costs,Volume
15-Jul-20,32.15,"6,927,413.00"
14-Jul-20,31.93,"6,927,413.00"
13-Jul-20,31.47,"6,927,413.00"
10-Jul-20,31.63,"6,927,413.00"
9-Jul-20,31.42,"6,927,413.00"
8-Jul-20,31.51,"6,927,413.00"
7-Jul-20,31.47,"6,927,413.00"
6-Jul-20,31.65,"6,927,413.00"
3-Jul-20,31.4,"6,928,732.00"
2-Jul-20,31.56,"6,928,732.00"
1-Jul-20,31.27,"6,928,732.00"
30-Jun-20,31.82,"6,926,431.00"
29-Jun-20,31.5,"6,926,431.00"
26-Jun-20,31.23,"6,926,431.00"
25-Jun-20,31.48,"6,926,431.00"
24-Jun-20,31.16,"6,926,431.00"
23-Jun-20,31.65,"6,926,431.00"
22-Jun-20,31.79,"6,926,431.00"
19-Jun-20,31.83,"6,926,431.00"
18-Jun-20,31.81,"6,926,431.00"
17-Jun-20,31.75,"6,926,431.00"
16-Jun-20,32.11,"7,566,431.00"
15-Jun-20,31.46,"7,566,431.00"
12-Jun-20,31.4,"7,566,431.00"
11-Jun-20,31.06,"7,566,431.00"
10-Jun-20,32.28,"7,566,431.00"
9-Jun-20,32.52,"7,566,431.00"
5-Jun-20,32.52,"7,566,431.00"
4-Jun-20,31.89,"7,566,431.00"
3-Jun-20,32.1,"7,486,431.00"
2-Jun-20,31.84,"7,486,431.00"
1-Jun-20,32.02,"7,486,431.00"
29-May-20,32.54,"7,486,431.00"
28-May-20,32.32,"7,486,431.00"
27-May-20,32.7,"7,486,431.00"
26-May-20,32,"7,486,431.00"
25-May-20,31.85,"7,486,431.00"
22-May-20,31.85,"7,486,431.00"
21-May-20,31.71,"7,486,431.00"
20-May-20,31.8,"7,486,431.00"
19-May-20,31.52,"7,486,431.00"
18-May-20,31.9,"7,486,431.00"
15-May-20,31.1,"7,486,431.00"
14-May-20,30.94,"7,486,431.00"
13-May-20,30.61,"7,486,431.00"
12-May-20,31.03,"7,486,431.00"
11-May-20,31.75,"7,406,431.00"
8-May-20,31.52,"7,406,431.00"
7-May-20,31.27,"7,406,431.00"
6-May-20,31.06,"7,406,431.00"
5-May-20,31.16,"7,406,431.00"
4-May-20,30.95,"7,406,431.00"
1-May-20,30.87,"7,406,431.00"
30-Apr-20,31.26,"7,406,431.00"
29-Apr-20,31.95,"7,406,431.00"
28-Apr-20,31.47,"7,326,431.00"
27-Apr-20,31.37,"7,326,431.00"
24-Apr-20,31.13,"7,326,431.00"
23-Apr-20,30.76,"7,326,431.00"
22-Apr-20,31.12,"7,326,431.00"
21-Apr-20,30.67,"7,326,431.00"
20-Apr-20,31.21,"7,246,431.00"
17-Apr-20,31.87,"7,246,431.00"
16-Apr-20,31.26,"7,246,431.00"
15-Apr-20,31.05,"7,246,431.00"
14-Apr-20,31.52,"7,246,431.00"
9-Apr-20,31.65,"7,246,431.00"
8-Apr-20,31.63,"7,246,431.00"
7-Apr-20,31,"7,246,431.00"
6-Apr-20,31.23,"7,246,431.00"
3-Apr-20,29.62,"7,246,431.00"
2-Apr-20,29.86,"7,246,431.00"
1-Apr-20,29.26,"7,246,431.00"
31-Mar-20,30.3,"7,326,431.00"
30-Mar-20,30.55,"7,326,431.00"
27-Mar-20,29.86,"7,326,431.00"
26-Mar-20,31.14,"7,326,431.00"
25-Mar-20,30.11,"7,246,431.00"
24-Mar-20,29.56,"7,246,431.00"
23-Mar-20,27.97,"7,246,431.00"
20-Mar-20,28.3,"7,246,431.00"
19-Mar-20,29.04,"7,246,431.00"
18-Mar-20,29.28,"7,406,431.00"
17-Mar-20,30.19,"7,406,431.00"
16-Mar-20,28.17,"7,406,431.00"
13-Mar-20,31.09,"7,406,431.00"
12-Mar-20,28.82,"7,406,431.00"
11-Mar-20,30.93,"7,406,431.00"
10-Mar-20,32.39,"7,406,431.00"
9-Mar-20,30.69,"7,406,431.00"
6-Mar-20,33.08,"7,406,431.00"
5-Mar-20,33.81,"7,406,431.00"
4-Mar-20,34.41,"7,406,431.00"
3-Mar-20,33.43,"7,406,431.00"
2-Mar-20,34.42,"7,406,431.00"
28-Feb-20,33.66,"7,406,431.00"
27-Feb-20,33.73,"7,406,431.00"
26-Feb-20,35.05,"7,406,431.00"
25-Feb-20,35.06,"7,406,431.00"
24-Feb-20,35.88,"7,406,431.00"
21-Feb-20,36.88,"7,406,431.00"
20-Feb-20,37.17,"7,406,431.00"
19-Feb-20,37.04,"7,406,431.00"
18-Feb-20,36.81,"7,406,431.00"
17-Feb-20,36.81,"7,406,431.00"
14-Feb-20,36.79,"7,406,431.00"
13-Feb-20,36.73,"7,406,431.00"
12-Feb-20,36.64,"7,406,431.00"
11-Feb-20,36.54,"7,406,431.00"
10-Feb-20,36.58,"7,406,431.00"
7-Feb-20,36.46,"7,406,431.00"
6-Feb-20,36.47,"7,406,431.00"
5-Feb-20,36.32,"7,406,431.00"
4-Feb-20,35.93,"7,406,431.00"
3-Feb-20,35.61,"7,406,431.00"
31-Jan-20,35.48,"7,406,431.00"
30-Jan-20,36.02,"7,406,431.00"
29-Jan-20,35.9,"7,406,431.00"
28-Jan-20,35.96,"7,406,431.00"
24-Jan-20,35.89,"7,406,431.00"
23-Jan-20,35.95,"7,406,431.00"
22-Jan-20,36.03,"7,406,431.00"
21-Jan-20,35.84,"7,326,431.00"
20-Jan-20,35.9,"7,326,431.00"
17-Jan-20,35.82,"7,326,431.00"
16-Jan-20,35.58,"7,326,431.00"
15-Jan-20,35.3,"7,326,431.00"
14-Jan-20,35.38,"7,326,431.00"
13-Jan-20,35.28,"7,326,431.00"
10-Jan-20,35.13,"7,326,431.00"
9-Jan-20,35.43,"7,326,431.00"
8-Jan-20,35.26,"7,327,236.00"
7-Jan-20,35.17,"7,327,236.00"
6-Jan-20,34.79,"7,327,236.00"
3-Jan-20,35.03,"7,325,749.00"
2-Jan-20,35.03,"7,325,749.00"
31-Dec-19,34.74,"7,325,749.00"
30-Dec-19,34.87,"7,325,749.00"
27-Dec-19,35.04,"7,325,749.00"
24-Dec-19,35.19,"7,325,749.00"
23-Dec-19,35.22,"7,325,749.00"
20-Dec-19,35.35,"7,325,749.00"
19-Dec-19,35.31,"7,325,749.00"
18-Dec-19,35.3,"7,325,749.00"
17-Dec-19,35.38,"7,325,749.00"
16-Dec-19,35.21,"7,325,749.00"
13-Dec-19,35.08,"7,325,749.00"
12-Dec-19,34.83,"7,325,749.00"
11-Dec-19,34.85,"7,325,749.00"
10-Dec-19,34.96,"7,325,749.00"
9-Dec-19,34.86,"7,325,749.00"
6-Dec-19,34.92,"7,325,749.00"
5-Dec-19,34.68,"7,325,749.00"
4-Dec-19,34.44,"7,325,749.00"
3-Dec-19,34.35,"7,325,749.00"
2-Dec-19,34.8,"7,325,749.00"
29-Nov-19,35.27,"7,325,749.00"
28-Nov-19,35.49,"7,325,749.00"
27-Nov-19,35.4,"7,325,749.00"
26-Nov-19,35.26,"7,245,749.00"
25-Nov-19,35.22,"7,245,749.00"
22-Nov-19,34.87,"7,245,749.00"
21-Nov-19,34.76,"7,245,749.00"
20-Nov-19,34.81,"7,245,749.00"
19-Nov-19,34.8,"7,245,749.00"
18-Nov-19,34.84,"7,245,749.00"
15-Nov-19,34.83,"7,165,749.00"
14-Nov-19,34.72,"7,165,749.00"
13-Nov-19,34.39,"7,165,749.00"
12-Nov-19,34.44,"7,165,749.00"
11-Nov-19,34.39,"7,165,749.00"
8-Nov-19,34.38,"7,165,749.00"
7-Nov-19,34.26,"7,165,749.00"
6-Nov-19,34.09,"7,165,749.00"
5-Nov-19,34.03,"7,085,749.00"
4-Nov-19,33.96,"7,085,749.00"
1-Nov-19,33.71,"7,085,749.00"
31-Oct-19,33.5,"7,085,749.00"
30-Oct-19,33.74,"7,085,749.00"
29-Oct-19,33.81,"7,085,749.00"
28-Oct-19,33.83,"7,085,749.00"
25-Oct-19,33.71,"7,005,749.00"
24-Oct-19,33.56,"7,005,749.00"
23-Oct-19,33.36,"7,005,749.00"
22-Oct-19,33.23,"7,005,749.00"
21-Oct-19,33.21,"7,005,749.00"
18-Oct-19,33.02,"7,005,749.00"
17-Oct-19,33.25,"7,005,749.00"
16-Oct-19,33.5,"7,005,749.00"
15-Oct-19,33.47,"7,005,749.00"
14-Oct-19,33.14,"7,005,749.00"
11-Oct-19,33.11,"7,005,749.00"
10-Oct-19,32.7,"7,005,749.00"
9-Oct-19,32.61,"7,005,749.00"
8-Oct-19,32.39,"7,005,749.00"
7-Oct-19,32.81,"7,005,749.00"
4-Oct-19,32.84,"7,005,749.00"
3-Oct-19,32.61,"7,005,749.00"
2-Oct-19,32.75,"7,005,749.00"
1-Oct-19,33.3,"7,005,749.00"
30-Sep-19,33.4,"7,005,749.00"
27-Sep-19,33.18,"7,005,749.00"
26-Sep-19,33.33,"7,005,749.00"
25-Sep-19,33.42,"6,925,749.00"
24-Sep-19,33.15,"6,925,749.00"
23-Sep-19,33.48,"6,925,749.00"
20-Sep-19,33.47,"6,925,749.00"
19-Sep-19,33.51,"6,925,749.00"
18-Sep-19,33.34,"6,925,749.00"
17-Sep-19,33.35,"6,925,749.00"
16-Sep-19,33.27,"6,925,749.00"
13-Sep-19,33.26,"6,925,749.00"
12-Sep-19,33.19,"6,925,749.00"
11-Sep-19,33.22,"6,925,749.00"
10-Sep-19,32.95,"6,925,749.00"
9-Sep-19,32.85,"6,925,749.00"
6-Sep-19,32.88,"6,925,749.00"
5-Sep-19,32.97,"6,925,749.00"
4-Sep-19,32.62,"6,925,749.00"
3-Sep-19,32.38,"6,925,749.00"
2-Sep-19,32.7,"6,925,749.00"
30-Aug-19,32.7,"6,925,749.00"
29-Aug-19,32.63,"6,925,749.00"
28-Aug-19,32.19,"6,925,749.00"
27-Aug-19,31.93,"6,925,749.00"
26-Aug-19,31.92,"6,925,749.00"
